Year,Country,Pilgrimage_Type,Total_Pilgrims,Male_Percentage,Female_Percentage,Average_Age,Average_Travel_Cost_USD,Visa_Approval_Rate,Flights_Arranged,Hotels_Booked,Satisfaction_Rating,Economic_Impact_USD
2024,France,Hajj,424489,59.13,40.87,52.5,8254.82,84.71,197,151,3.56,2865314496.34
2024,France,Umrah,236085,49.39,50.61,38.8,4226.97,72.69,46,281,3.05,1463331464.3
2024,France,Ziyarat,99188,47.49,52.51,47.8,7893.16,85.41,228,133,4.91,1056485346.77
2024,Italy,Hajj,13475,45.41,54.59,34.5,9690.22,75.63,167,198,4.71,190537946.26
2024,Italy,Umrah,23710,45.53,54.47,31.8,6274.95,96.05,484,237,3.91,191563369.77
2024,Italy,Ziyarat,38566,53.33,46.67,43.7,11502.25,84.5,383,18,3.68,583863938.03
2024,Spain,Hajj,345550,57.33,42.67,39.4,6760.83,85.32,258,108,4.19,1945852652.81
2024,Spain,Umrah,394987,59.42,40.58,46.7,9895.74,88.66,66,103,3.62,4706909638.24
2024,Spain,Ziyarat,323735,63.43,36.57,38.8,7925.57,80.54,379,173,3.0,2834771889.1
2024,China,Hajj,182682,52.81,47.19,52.6,1811.69,78.57,253,97,3.82,459639721.01
2024,China,Umrah,338241,45.45,54.55,57.0,1693.25,94.39,364,182,4.99,549314278.95
2024,China,Ziyarat,65757,60.23,39.77,43.3,6283.68,86.94,391,129,3.18,493655165.84
2024,Japan,Hajj,146878,57.7,42.3,54.2,10211.8,92.21,436,131,3.66,919340490.63
2024,Japan,Umrah,411726,49.64,50.36,48.3,4297.39,81.29,35,112,4.34,1044362068.31
2024,Japan,Ziyarat,424027,64.33,35.67,36.9,5898.99,81.71,50,10,3.5,1253587437.27
2024,South Korea,Hajj,430693,48.36,51.64,48.1,11085.35,90.24,407,198,4.46,6409605601.5
2024,South Korea,Umrah,251701,57.26,42.74,49.8,1615.46,93.72,366,281,3.28,344655911.56
2024,South Korea,Ziyarat,422294,52.94,47.06,31.1,7869.93,93.26,60,37,3.45,3989401789.52
2024,Russia,Hajj,387680,57.24,42.76,46.1,6533.13,86.5,20,171,3.43,1411302835.75
2024,Russia,Umrah,29082,55.98,44.02,31.3,5327.66,75.18,213,115,4.09,85858314.32
2024,Russia,Ziyarat,40229,50.05,49.95,28.3,9006.12,83.61,114,217,4.19,352179298.83
2024,Brazil,Hajj,167445,59.1,40.9,35.3,7067.71,86.12,436,272,3.45,924332656.23
2024,Brazil,Umrah,10318,62.0,38.0,55.3,3392.54,79.11,320,89,4.11,40336287.64
2024,Brazil,Ziyarat,139006,59.25,40.75,38.8,10470.03,94.88,205,89,3.01,1161685426.63
2024,South Africa,Hajj,61784,47.84,52.16,28.7,5477.69,76.22,481,229,4.05,287441045.23
2024,South Africa,Umrah,126535,52.34,47.66,46.7,7856.02,72.26,428,157,4.12,801791597.08
2024,South Africa,Ziyarat,369276,55.92,44.08,55.3,10408.28,97.79,363,114,3.21,3187987263.16
2024,Kenya,Hajj,113381,63.21,36.79,49.7,4458.35,79.89,382,48,4.05,415837603.65
2024,Kenya,Umrah,203579,59.91,40.09,37.9,6830.32,92.23,326,184,3.33,832072482.01
2024,Kenya,Ziyarat,382279,58.28,41.72,38.5,8970.97,86.9,95,201,3.91,1987399733.22
2024,Ethiopia,Hajj,30875,62.3,37.7,39.9,8277.2,81.51,387,211,4.78,286218886.32
2024,Ethiopia,Umrah,364763,50.61,49.39,30.0,6918.11,82.3,110,76,4.24,2813976618.48
2024,Ethiopia,Ziyarat,229979,49.53,50.47,49.0,1811.16,90.03,76,226,4.38,406982189.01
2024,Thailand,Hajj,171891,61.73,38.27,50.0,3586.85,97.22,265,137,4.64,795109219.87
2024,Thailand,Umrah,173721,58.36,41.64,44.6,10115.39,88.35,168,67,3.96,2182707225.24
2024,Thailand,Ziyarat,24535,61.89,38.11,38.5,4982.96,70.69,416,175,3.66,101132432.15
2024,Singapore,Hajj,373850,64.52,35.48,44.3,5876.3,94.95,468,86,3.67,1936462315.32
2024,Singapore,Umrah,323007,55.67,44.33,40.3,8379.91,77.83,70,136,4.27,3716197859.48
2024,Singapore,Ziyarat,130650,56.4,43.6,36.6,4766.98,94.16,114,85,4.03,735627068.88
2024,Philippines,Hajj,86117,50.54,49.46,36.6,7820.43,98.2,401,67,3.45,542040711.64
2024,Philippines,Umrah,224703,49.98,50.02,38.9,3939.51,93.74,193,228,3.44,752528438.26
2024,Philippines,Ziyarat,313810,46.31,53.69,56.4,5047.95,82.92,92,215,3.58,823450222.09
2024,Nepal,Hajj,409250,64.68,35.32,32.4,1827.63,86.77,139,91,3.95,984400907.15
2024,Nepal,Umrah,363773,56.29,43.71,29.0,6114.52,90.71,362,129,3.24,1249017632.39
2024,Nepal,Ziyarat,98411,61.71,38.29,42.1,4890.83,81.96,21,258,4.03,244159040.03
2024,Sri Lanka,Hajj,359942,48.38,51.62,45.4,10846.7,70.67,230,295,4.1,5664191601.57
2024,Sri Lanka,Umrah,140360,49.77,50.23,51.3,10858.23,85.34,130,279,3.12,1801712379.07
2024,Sri Lanka,Ziyarat,23161,54.11,45.89,53.1,4277.13,73.85,304,141,4.02,84857760.84
2024,Uzbekistan,Hajj,441767,62.32,37.68,37.3,2431.0,92.03,261,254,3.61,973091245.38
2024,Uzbekistan,Umrah,220138,46.78,53.22,29.7,6695.95,79.15,188,64,3.37,1059498858.97
2024,Uzbekistan,Ziyarat,237810,53.37,46.63,39.7,2755.61,92.6,189,257,3.49,892981283.72
2024,Kazakhstan,Hajj,65131,45.91,54.09,40.3,10452.06,80.98,261,221,4.73,382556665.18
2024,Kazakhstan,Umrah,418012,59.33,40.67,44.4,7096.85,71.27,277,152,4.86,3507684524.25
2024,Kazakhstan,Ziyarat,59226,58.32,41.68,40.7,2158.93,92.85,473,104,4.02,132021733.11
2024,Azerbaijan,Hajj,386128,59.88,40.12,33.7,10161.29,80.3,429,148,4.98,4363014171.65
2024,Azerbaijan,Umrah,7906,54.25,45.75,39.5,8912.45,79.24,159,85,4.8,79964034.43
2024,Azerbaijan,Ziyarat,10062,47.11,52.89,36.4,4159.05,72.09,452,209,3.12,56775207.15
2024,Bosnia and Herzegovina,Hajj,413119,47.88,52.12,43.3,6559.36,84.99,163,19,3.97,3795179602.34
2024,Bosnia and Herzegovina,Umrah,64019,60.44,39.56,39.3,3183.82,93.2,397,229,3.57,257698366.57
2024,Bosnia and Herzegovina,Ziyarat,251576,45.29,54.71,42.4,2858.27,75.32,291,184,4.69,1053489875.55
2024,Netherlands,Hajj,67716,64.36,35.64,48.9,2770.55,84.09,22,52,3.27,126053239.49
2024,Netherlands,Umrah,30498,53.01,46.99,56.2,2695.09,89.52,23,116,4.05,85200187.48
2024,Netherlands,Ziyarat,106224,48.45,51.55,31.7,9728.22,94.48,458,29,3.32,765301712.86
2024,Sweden,Hajj,189248,51.99,48.01,42.8,1845.29,77.77,143,37,3.65,478611388.37
2024,Sweden,Umrah,125972,53.83,46.17,44.0,8123.49,89.27,75,295,3.11,1397449951.34
2024,Sweden,Ziyarat,105566,56.42,43.58,43.5,8741.37,88.84,228,172,3.92,469119012.53
2024,Norway,Hajj,165855,46.62,53.38,52.0,8221.17,86.91,223,287,3.72,1922981266.69
2024,Norway,Umrah,189017,54.13,45.87,42.7,6510.6,87.36,325,188,4.98,1496808795.12
2024,Norway,Ziyarat,412202,56.84,43.16,56.9,2082.44,71.15,235,232,3.76,938149804.29
2024,Denmark,Hajj,324374,46.38,53.62,54.5,4407.31,81.06,123,213,4.1,1549645114.45
2024,Denmark,Umrah,223070,64.44,35.56,57.4,4205.77,70.27,191,52,4.3,1351315466.79
2024,Denmark,Ziyarat,41902,61.54,38.46,34.1,3791.28,92.0,483,144,4.12,103272395.4
2024,Belgium,Hajj,462330,61.58,38.42,40.7,11222.25,98.9,425,173,4.33,4627503953.28
2024,Belgium,Umrah,103119,47.71,52.29,49.4,8099.98,84.44,111,115,4.5,750209816.48
2024,Belgium,Ziyarat,462612,61.77,38.23,51.5,11709.34,89.03,496,275,3.59,3124783400.44
2024,Switzerland,Hajj,427716,50.08,49.92,35.9,7494.8,81.91,415,233,3.2,3546774464.73
2024,Switzerland,Umrah,221321,62.42,37.58,28.8,8772.23,72.08,40,54,4.4,1533231058.36
2024,Switzerland,Ziyarat,461369,45.3,54.7,31.8,3983.44,89.66,141,14,4.52,2280033351.15
2024,Austria,Hajj,148701,50.47,49.53,44.7,2907.2,79.59,372,155,3.42,435132963.88
2024,Austria,Umrah,274865,53.16,46.84,34.4,8766.14,77.09,466,29,4.0,1962808558.53
2024,Austria,Ziyarat,162691,61.14,38.86,54.9,9773.14,94.61,200,170,3.95,1460232523.95
2025,Pakistan,Hajj,265023,58.69,41.31,34.1,7900.33,72.64,428,120,4.81,2629231307.77
2025,Pakistan,Umrah,148008,63.02,36.98,54.8,9782.61,90.07,240,95,4.8,1999742076.55
2025,Pakistan,Ziyarat,219300,53.22,46.78,56.4,4030.89,73.55,95,223,4.28,771764392.74
2025,Saudi Arabia,Hajj,416286,51.46,48.54,31.8,5562.2,95.61,168,83,4.82,1173738864.35
2025,Saudi Arabia,Umrah,81860,60.5,39.5,34.3,3934.22,71.44,51,62,3.76,289712109.66
2025,Saudi Arabia,Ziyarat,416737,48.22,51.78,39.4,6395.88,78.66,247,278,3.16,1860405350.13
2025,India,Hajj,209010,56.09,43.91,48.6,4996.7,82.45,376,48,3.89,806754805.59
2025,India,Umrah,140333,50.71,49.29,32.1,3138.87,98.1,253,211,3.09,280493011.55
2025,India,Ziyarat,358445,45.0,55.0,55.8,2061.63,74.96,117,69,4.04,1066419226.36
2025,Indonesia,Hajj,208363,59.34,40.66,39.1,6801.91,94.35,48,143,4.09,1202426736.32
2025,Indonesia,Umrah,159478,58.96,41.04,31.0,11834.59,72.2,382,17,4.28,2632741736.65
2025,Indonesia,Ziyarat,12030,55.23,44.77,33.4,7238.9,97.23,235,143,3.13,76482234.8
2025,Malaysia,Hajj,423216,63.87,36.13,52.1,11327.54,98.96,29,16,4.31,3328112799.56
2025,Malaysia,Umrah,292294,54.31,45.69,43.2,2911.61,82.19,431,84,3.7,1180655168.83
2025,Malaysia,Ziyarat,423045,57.66,42.34,33.1,3089.42,74.72,427,60,4.84,1173904786.09
2025,Turkey,Hajj,242619,47.79,52.21,31.8,4691.77,74.69,349,250,4.74,916646338.57
2025,Turkey,Umrah,174258,62.24,37.76,47.6,2753.35,86.63,377,103,4.98,247573017.96
2025,Turkey,Ziyarat,217912,59.85,40.15,32.0,6498.06,79.23,86,147,4.96,1160465118.8
2025,Bangladesh,Hajj,272738,53.96,46.04,28.4,6513.76,95.98,63,128,3.88,1176536739.97
2025,Bangladesh,Umrah,116606,59.0,41.0,48.0,6842.53,90.44,184,135,3.23,544238973.69
2025,Bangladesh,Ziyarat,97150,56.43,43.57,30.7,3336.61,85.51,214,139,3.04,420802903.37
2025,Egypt,Hajj,25071,49.95,50.05,32.6,6312.93,95.67,277,19,4.14,231343188.26
2025,Egypt,Umrah,140789,47.72,52.28,42.4,10198.89,94.64,463,271,4.03,1909777371.22
2025,Egypt,Ziyarat,498687,54.19,45.81,37.6,8870.63,96.23,77,95,3.05,5455973066.96
2025,Nigeria,Hajj,12611,51.12,48.88,57.7,10716.98,90.08,278,171,4.36,127097298.79
2025,Nigeria,Umrah,226217,56.58,43.42,52.1,9400.28,87.95,44,45,4.45,2707554182.17
2025,Nigeria,Ziyarat,310756,54.3,45.7,50.1,10495.56,76.42,120,188,4.49,3898957991.05
2025,Iran,Hajj,213168,56.27,43.73,43.8,4951.43,77.28,100,204,3.13,1343786581.11
2025,Iran,Umrah,313250,55.53,44.47,41.1,2109.75,95.59,177,18,3.39,825467128.1
2025,Iran,Ziyarat,247342,48.63,51.37,36.4,7003.97,92.89,84,212,3.41,1018540780.14
2025,Iraq,Hajj,207432,55.56,44.44,28.9,5334.0,77.05,469,71,4.04,946823431.31
2025,Iraq,Umrah,295508,49.57,50.43,40.6,11574.68,79.24,198,236,3.63,2088759133.52
2025,Iraq,Ziyarat,459521,60.67,39.33,41.3,5796.98,95.73,302,27,4.23,2022697365.46
2025,Afghanistan,Hajj,469774,58.07,41.93,56.6,6540.28,91.23,103,104,3.41,2135950147.69
2025,Afghanistan,Umrah,446939,54.66,45.34,43.1,11527.51,72.91,323,122,4.03,7538094061.5
2025,Afghanistan,Ziyarat,186917,63.71,36.29,49.8,4666.43,80.25,361,66,3.06,1232913306.1
2025,United Arab Emirates,Hajj,289641,52.58,47.42,46.3,3014.8,75.08,99,185,3.61,1087656024.05
2025,United Arab Emirates,Umrah,142232,45.29,54.71,37.8,1866.83,94.3,184,120,3.1,296154265.7
2025,United Arab Emirates,Ziyarat,217694,47.88,52.12,37.1,6579.42,85.63,42,11,4.83,2142293492.56
2025,Qatar,Hajj,243368,50.22,49.78,46.8,7919.47,78.17,54,119,3.95,1708904569.85
2025,Qatar,Umrah,411744,63.62,36.38,45.1,11897.02,92.99,160,183,4.41,7059660626.47
2025,Qatar,Ziyarat,394232,62.58,37.42,49.8,6457.84,91.84,43,41,4.83,1943930544.71
2025,Kuwait,Hajj,214423,64.72,35.28,32.1,2112.31,77.97,327,128,3.61,476674929.78
2025,Kuwait,Umrah,333424,54.42,45.58,51.0,2332.18,97.7,202,115,4.12,803039510.61
2025,Kuwait,Ziyarat,463589,48.45,51.55,33.3,6461.99,95.24,204,163,5.0,4121830641.53
2025,Jordan,Hajj,446156,51.1,48.9,36.1,2739.06,87.32,204,199,4.91,1365788948.82
2025,Jordan,Umrah,31187,50.51,49.49,41.3,2459.47,95.79,280,117,4.6,59563969.29
2025,Jordan,Ziyarat,423305,61.32,38.68,51.3,3056.12,72.16,205,269,3.22,1356393190.39
2025,Morocco,Hajj,277605,60.46,39.54,50.1,4536.23,89.9,199,46,4.19,630665895.96
2025,Morocco,Umrah,343843,53.77,46.23,35.8,10408.55,76.53,324,255,4.22,4920246547.77
2025,Morocco,Ziyarat,193722,63.38,36.62,37.8,4895.78,86.36,444,187,3.99,1244983269.95
2025,Algeria,Hajj,428254,55.67,44.33,51.5,7421.01,76.94,52,106,4.88,4136467699.15
2025,Algeria,Umrah,73677,51.96,48.04,50.9,2126.96,78.66,414,265,4.05,110909833.74
2025,Algeria,Ziyarat,198545,45.32,54.68,51.9,1741.91,76.84,410,124,4.09,217579827.5
2025,Tunisia,Hajj,329985,64.87,35.13,45.4,7448.02,76.41,271,71,3.25,3102962179.9
2025,Tunisia,Umrah,454077,57.5,42.5,48.7,7980.83,79.04,247,187,4.15,4421813008.76
2025,Tunisia,Ziyarat,491126,57.94,42.06,30.6,7175.04,96.38,437,90,3.33,4632316024.02
2025,Libya,Hajj,470054,62.76,37.24,53.9,5059.97,72.86,147,263,4.41,3076500303.72
2025,Libya,Umrah,105957,63.54,36.46,33.4,11683.03,78.51,443,246,3.14,989903325.68
2025,Libya,Ziyarat,78226,45.2,54.8,43.2,9127.85,80.14,166,69,4.34,927745577.11
2025,Sudan,Hajj,355745,59.21,40.79,39.6,11084.12,85.67,172,49,3.63,4100870888.45
2025,Sudan,Umrah,291731,56.64,43.36,52.0,3612.57,78.43,133,218,3.59,978125574.9
2025,Sudan,Ziyarat,173140,52.49,47.51,32.2,3236.65,76.84,257,275,4.17,471555021.22
2025,Somalia,Hajj,430448,56.21,43.79,40.0,11795.07,71.08,280,136,4.76,7203831710.42
2025,Somalia,Umrah,153096,51.95,48.05,39.0,6282.22,95.07,284,34,4.38,1212158920.49
2025,Somalia,Ziyarat,426484,59.34,40.66,33.4,2666.18,86.0,30,105,4.0,1698723254.11
2025,Yemen,Hajj,261097,47.31,52.69,45.5,11512.24,84.85,383,220,3.79,3378658620.33
2025,Yemen,Umrah,100554,63.32,36.68,48.0,11154.43,82.94,293,247,3.93,789907982.82
2025,Yemen,Ziyarat,117839,60.94,39.06,46.2,10815.08,82.11,323,78,3.81,1557942764.99
2025,United States,Hajj,244052,57.65,42.35,55.7,6884.82,94.31,218,117,4.95,972554378.69
2025,United States,Umrah,426253,47.03,52.97,34.1,1895.17,72.08,371,250,4.6,447426205.4
2025,United States,Ziyarat,402429,55.91,44.09,29.2,2961.81,84.88,415,14,4.75,1001460574.23
2025,United Kingdom,Hajj,157505,50.94,49.06,43.9,4709.09,97.1,30,78,3.44,479115498.9
2025,United Kingdom,Umrah,373905,51.53,48.47,33.7,4396.06,78.93,357,282,3.85,1362787909.52
2025,United Kingdom,Ziyarat,99840,58.1,41.9,44.3,8453.45,79.36,390,242,3.92,693705759.43
2025,Canada,Hajj,36107,46.4,53.6,52.7,10543.17,71.84,236,251,4.19,195083815.72
2025,Canada,Umrah,268085,62.4,37.6,32.7,11846.72,96.3,150,289,4.76,3489801445.66
2025,Canada,Ziyarat,413963,47.54,52.46,46.4,10008.02,91.84,213,224,3.52,6081178610.08
2025,Australia,Hajj,330145,52.22,47.78,30.4,5191.52,98.73,243,265,3.18,2321856477.68
2025,Australia,Umrah,312276,61.55,38.45,39.6,5158.86,82.54,320,41,4.44,1958683451.01
2025,Australia,Ziyarat,438778,48.39,51.61,37.5,10363.87,96.05,91,244,3.05,6183456091.82
2025,Germany,Hajj,76461,59.4,40.6,56.2,8057.62,86.32,449,249,3.16,906606617.73
2025,Germany,Umrah,218331,49.6,50.4,32.1,11847.88,70.51,286,255,4.32,2073371865.76
2025,Germany,Ziyarat,302209,64.87,35.13,41.1,7008.78,90.16,218,233,4.87,2179615069.68
2025,France,Hajj,53248,46.05,53.95,45.4,11991.36,92.77,229,297,3.31,871465981.69
2025,France,Umrah,151713,46.58,53.42,29.0,11347.0,77.47,24,271,4.36,1590652127.0
2025,France,Ziyarat,399633,46.86,53.14,49.2,2363.4,70.0,141,211,4.23,1110905386.02
2025,Italy,Hajj,466501,60.33,39.67,57.6,10786.17,95.07,81,236,4.68,3367662152.83
2025,Italy,Umrah,475802,57.7,42.3,32.8,10877.41,86.22,442,285,4.15,7143113485.13
2025,Italy,Ziyarat,70567,60.68,39.32,56.2,11982.63,85.94,269,274,3.04,1154358461.57
2025,Spain,Hajj,140143,61.92,38.08,57.4,2761.63,70.52,483,225,3.71,346088149.92
2025,Spain,Umrah,415110,54.29,45.71,41.2,6998.77,94.93,90,268,3.35,2466419463.41
2025,Spain,Ziyarat,301777,52.53,47.47,37.9,1594.14,97.7,61,205,3.26,476525337.64
2025,China,Hajj,164808,46.32,53.68,43.8,5345.49,97.95,461,125,4.4,856608416.53
2025,China,Umrah,177914,46.7,53.3,44.2,9234.63,90.77,28,288,3.99,2414416480.84
2025,China,Ziyarat,14440,53.65,46.35,46.3,2744.56,88.29,204,145,3.68,28615215.95
2025,Japan,Hajj,270105,64.58,35.42,41.9,9200.81,98.29,96,84,4.4,1292506856.78
2025,Japan,Umrah,55618,60.96,39.04,37.6,8938.85,98.74,22,127,4.04,570855185.56
2025,Japan,Ziyarat,77258,63.7,36.3,28.8,3782.99,84.0,90,119,4.71,360911410.83
2025,South Korea,Hajj,308672,55.56,44.44,36.0,8906.31,73.96,251,36,4.01,2182553511.23
2025,South Korea,Umrah,60272,59.79,40.21,36.4,6681.47,79.49,367,51,4.13,545491834.49
2025,South Korea,Ziyarat,465150,62.77,37.23,47.1,7441.5,86.51,178,227,4.31,2541226876.19
2025,Russia,Hajj,317560,56.73,43.27,53.5,1609.12,95.21,284,102,4.44,468335234.51
2025,Russia,Umrah,185890,63.73,36.27,38.3,4759.31,77.59,53,113,4.82,1137784530.17
2025,Russia,Ziyarat,158320,57.35,42.65,36.9,11506.54,85.09,201,266,3.22,1897607255.6
2025,Brazil,Hajj,477318,48.85,51.15,28.9,7449.3,87.36,231,128,4.2,5162757711.51
2025,Brazil,Umrah,108620,46.7,53.3,36.7,6090.99,80.44,386,34,3.52,898878845.2
2025,Brazil,Ziyarat,213264,49.64,50.36,42.4,8298.12,82.92,374,20,3.45,2630929328.81
2025,South Africa,Hajj,415692,62.2,37.8,43.7,6852.99,76.26,110,257,4.91,1653993044.46
2025,South Africa,Umrah,73764,56.4,43.6,39.6,10936.23,71.18,231,227,4.77,505514276.56
2025,South Africa,Ziyarat,369683,50.36,49.64,36.9,5436.77,82.23,149,241,4.9,1501943698.13
2025,Kenya,Hajj,201669,46.13,53.87,52.4,3291.29,81.36,158,241,4.41,782115372.22
2025,Kenya,Umrah,202733,50.53,49.47,45.2,9496.57,88.49,228,275,3.3,1789716859.15
2025,Kenya,Ziyarat,140688,57.64,42.36,50.8,2994.39,75.07,23,229,4.89,355288946.78
2025,Ethiopia,Hajj,490180,51.32,48.68,40.8,9545.49,75.27,119,131,3.65,5399222252.98
2025,Ethiopia,Umrah,432649,63.65,36.35,29.7,2744.45,83.34,207,286,4.8,1204425068.08
2025,Ethiopia,Ziyarat,217793,49.85,50.15,43.5,7021.25,91.84,432,157,4.5,2053340041.44
2025,Thailand,Hajj,100551,60.83,39.17,50.7,8086.22,85.32,255,245,4.57,560705701.96
2025,Thailand,Umrah,219222,51.22,48.78,45.1,8205.16,79.72,326,20,3.19,2301309918.67
2025,Thailand,Ziyarat,74136,54.54,45.46,36.7,11423.33,74.69,156,288,4.9,888729778.6
2025,Singapore,Hajj,370590,62.5,37.5,50.1,3441.34,78.77,107,151,3.08,890515494.11
2025,Singapore,Umrah,210101,47.57,52.43,42.5,3157.33,90.12,482,174,4.48,373760256.58
2025,Singapore,Ziyarat,425688,60.4,39.6,31.6,7148.47,94.23,303,204,3.15,3291053454.58
2025,Philippines,Hajj,225317,49.84,50.16,33.9,7683.08,84.77,373,205,3.62,1663309984.31
2025,Philippines,Umrah,315811,65.0,35.0,32.9,8583.66,97.52,378,66,4.92,2809857434.08
2025,Philippines,Ziyarat,272622,49.04,50.96,52.6,4202.56,78.21,309,145,3.85,1707171903.9
2025,Nepal,Hajj,166699,51.23,48.77,43.4,2423.55,80.23,183,296,4.4,219472008.18
2025,Nepal,Umrah,67960,57.72,42.28,30.1,5093.36,89.84,262,136,3.71,175404090.46
2025,Nepal,Ziyarat,132401,50.33,49.67,33.1,2094.61,87.96,336,246,4.4,281210701.39
2025,Sri Lanka,Hajj,20400,54.81,45.19,50.0,1983.1,92.57,410,198,4.61,51262621.09
2025,Sri Lanka,Umrah,65736,54.86,45.14,30.1,6982.06,70.56,411,222,4.13,495603444.93
2025,Sri Lanka,Ziyarat,90639,52.23,47.77,33.5,9221.6,75.77,496,228,3.56,967048067.68
2025,Uzbekistan,Hajj,218381,58.46,41.54,30.6,9925.83,96.99,214,236,3.83,2193082623.99
2025,Uzbekistan,Umrah,245784,61.58,38.42,44.0,2218.7,86.41,332,20,3.89,749466925.74
2025,Uzbekistan,Ziyarat,219800,47.19,52.81,33.8,8120.68,81.84,225,38,3.14,1197473417.77
2025,Kazakhstan,Hajj,355384,55.01,44.99,36.0,5787.6,71.01,91,230,4.29,2254533479.35
2025,Kazakhstan,Umrah,88400,50.2,49.8,29.0,8940.58,94.81,195,113,3.77,520630864.93
2025,Kazakhstan,Ziyarat,151840,58.85,41.15,45.9,7692.43,83.88,331,56,4.8,823551468.67
2025,Azerbaijan,Hajj,462502,50.23,49.77,31.2,4950.88,77.38,77,254,4.15,1830585828.14
2025,Azerbaijan,Umrah,289225,60.85,39.15,37.4,7459.66,78.63,127,217,4.46,1875252356.21
2025,Azerbaijan,Ziyarat,243939,50.25,49.75,45.3,7257.32,77.94,275,154,4.09,2403770801.97
2025,Bosnia and Herzegovina,Hajj,9455,56.73,43.27,28.6,3710.94,71.79,383,223,3.48,46905265.44
2025,Bosnia and Herzegovina,Umrah,435280,52.1,47.9,28.3,7743.79,89.09,287,287,4.65,4186990034.06
2025,Bosnia and Herzegovina,Ziyarat,10853,56.77,43.23,35.6,11824.04,81.24,61,61,4.09,103249567.83
2025,Netherlands,Hajj,15818,54.32,45.68,37.3,7248.31,89.43,307,230,4.82,75728712.46
2025,Netherlands,Umrah,231405,49.11,50.89,57.6,9902.81,96.8,167,208,4.15,2417331537.93
2025,Netherlands,Ziyarat,266740,58.54,41.46,42.7,8714.45,96.77,250,24,4.92,2205042107.46
2025,Sweden,Hajj,402236,59.66,40.34,49.9,7435.05,79.36,393,119,4.96,2045592833.39
2025,Sweden,Umrah,157711,63.34,36.66,40.7,10475.07,85.13,205,126,3.85,1255403688.89
2025,Sweden,Ziyarat,382735,50.61,49.39,48.9,5648.96,77.6,143,89,4.94,2207707667.45
2025,Norway,Hajj,43211,54.25,45.75,32.9,5618.26,91.08,360,197,3.36,212758082.7
2025,Norway,Umrah,202445,45.03,54.97,29.6,6112.95,71.74,285,76,3.8,1264860316.24
2025,Norway,Ziyarat,295691,56.96,43.04,51.7,3165.15,75.02,177,33,4.87,1008242781.19
2025,Denmark,Hajj,482281,46.8,53.2,54.3,11566.44,77.59,403,281,4.0,6596091628.38
2025,Denmark,Umrah,98311,64.02,35.98,31.0,9885.36,79.7,285,61,4.42,1389125317.25
2025,Denmark,Ziyarat,66216,50.79,49.21,48.2,2677.22,76.72,473,88,3.01,115615666.1
2025,Belgium,Hajj,253707,60.19,39.81,52.5,5040.55,93.25,91,119,4.18,798389891.05
2025,Belgium,Umrah,275378,46.86,53.14,45.2,11040.85,71.03,120,290,4.01,4137676308.9
2025,Belgium,Ziyarat,405050,62.18,37.82,36.7,4991.53,85.91,456,204,4.83,1272278702.52
2025,Switzerland,Hajj,498837,48.64,51.36,54.4,8911.76,95.39,344,156,3.8,3481510761.84
2025,Switzerland,Umrah,166204,50.42,49.58,37.4,8506.89,75.44,54,166,3.38,1767342513.49
2025,Switzerland,Ziyarat,471576,59.59,40.41,53.0,6598.18,98.09,406,286,3.89,1565213419.75
2025,Austria,Hajj,249932,58.41,41.59,56.7,2621.85,91.88,111,84,4.58,570472642.7
2025,Austria,Umrah,114293,47.99,52.01,51.9,9755.07,76.13,57,66,4.16,679581658.31
2025,Austria,Ziyarat,325460,53.27,46.73,55.8,2320.21,83.16,237,173,4.89,754778960.19
2026,Pakistan,Hajj,277431,49.99,50.01,45.3,7215.48,95.34,360,156,4.08,2891003664.74
2026,Pakistan,Umrah,174931,59.09,40.91,44.3,5416.29,95.85,294,226,3.66,629448010.71
2026,Pakistan,Ziyarat,442774,47.07,52.93,44.9,3521.31,90.54,398,173,3.39,2244299290.02
2026,Saudi Arabia,Hajj,218951,61.17,38.83,39.7,6599.19,87.21,254,251,4.7,835217233.77
2026,Saudi Arabia,Umrah,46464,57.5,42.5,49.2,5412.14,70.4,301,236,3.47,213112913.56
2026,Saudi Arabia,Ziyarat,179365,46.73,53.27,46.2,6573.02,97.44,283,236,3.41,1647123116.64
2026,India,Hajj,150719,60.52,39.48,57.3,9572.72,74.56,303,151,4.52,1481728684.61
2026,India,Umrah,183944,54.44,45.56,55.4,9433.79,83.07,261,197,3.01,1062634200.2
2026,India,Ziyarat,63881,49.33,50.67,31.0,3060.07,74.83,306,287,4.25,220675369.0
2026,Indonesia,Hajj,424063,56.3,43.7,47.1,2153.67,86.99,284,119,3.44,1017841432.66
2026,Indonesia,Umrah,38923,51.52,48.48,42.7,7742.58,86.23,212,219,3.84,428814255.48
2026,Indonesia,Ziyarat,237240,60.47,39.53,34.9,3557.44,78.39,301,170,3.98,1039223950.62
2026,Malaysia,Hajj,142411,54.22,45.78,46.7,2254.1,93.65,253,258,3.39,404288786.69
2026,Malaysia,Umrah,486778,49.56,50.44,30.3,7414.64,71.57,380,188,3.98,5156806713.76
2026,Malaysia,Ziyarat,174772,52.81,47.19,56.5,11400.96,90.11,118,104,3.39,2754512333.27
2026,Turkey,Hajj,386301,47.64,52.36,56.0,5979.67,96.39,461,214,3.25,1839963265.61
2026,Turkey,Umrah,32450,59.58,40.42,31.0,3988.54,93.19,85,90,3.55,68204722.23
